Mg,Ni,Al,Fe,Ca,Cr,P,S,Ti,Si
0,0,,1.280323121,0,,,0,59.46219035,0.097905947
0,0,,0,0,,,0,58.14253339,0.195811894
0,0,,0,0,,,0,62.33438493,0.097905947
0.118598619,0,,0.640161561,0,,,0,60.70422044,0
0,0,,0,0,,,0,59.15168283,0.097905947
0,0,,0,0,,,0,59.22930971,0
0,0.986387613,,0.640161561,0,,,0,58.76354843,0
0,0,,0,0,,,0,60.62659356,0
0,0,,0,0.429773123,,,0,62.41201181,0
0,0,,0,0,,,0,59.53981723,0
0,0,,0,0,,,0,60.39371292,0
0,0,,0,0,,,0,59.695071,0.097905947
0,0,,0,0,,,0,57.98727963,0
0,0.657591742,,0,0,,,0,60.31608604,0.195811894
0,0,,0,0.429773123,,,0,57.21101082,0.097905947
0,0,,0,0,,,0,61.2476086,0
0,0,,0,0,,,0,58.06490651,0
0,0,,0,0.429773123,,,0,59.22930971,0
0,0,,0,0,,,0,56.27948826,0
0,0,,0,0,,,0,58.76354843,0
0,0,,0,0.429773123,,,0,56.66762266,0
0,0,,0,0,,,0,61.32523548,0
0,0,,0,0,,,0,60.62659356,0.097905947
0,0.657591742,,0,0,,,0,58.60829467,0.293717841
0,0,,0,0,,,0,58.76354843,0.489529734
0,0,,0,0,,,0,58.84117531,0.489529734
0,0,,0,0,,,0,60.93710108,0
0,0,,0,0,,,0,59.695071,0.097905947
0,0.657591742,,0,0,,,0,59.46219035,0
0,0,,0.640161561,0,,,0,60.00557852,0.097905947
0,0,,0,0,,,0,59.61744412,0.097905947
0,0,,0,0,,,0,58.99642907,0
0,0,,0,0.429773123,,,0,60.93710108,0.195811894
0,0,,0,0,,,0,58.53066779,0.097905947
0,0,,0,0,,,0,60.4713398,0
0,1.643979356,,1.600403901,0,,,0,55.7361001,0.097905947
0,0,,1.280323121,0,,,0,57.59914523,0
0,0.657591742,,0,0,,,0,57.90965275,0
0,0,,0,0,,,0,58.84117531,0
0,0,,0,0,,,0,59.46219035,0
0,0,,0,0,,,0,60.93710108,0.097905947
0,0,,0,0,,,0,61.71336988,0.391623787
0,0.657591742,,0.640161561,0,,,0,60.16083228,0.097905947
0,0,,0,0,,,0,58.60829467,0.195811894
0,0,,0,0,,,0,61.16998172,0.195811894
0,0,,0,0,,,0,60.70422044,0.097905947
0.118598619,0.657591742,,0,0,,,0,60.31608604,0
0,0,,0,0,,,0,58.68592155,0
0.118598619,0,,0,0,,,0,58.91880219,0
0,0,,0,0,,,0,58.53066779,0
0,0,,0,0,,,0,59.07405595,0.391623787
0,0,,0,0,,,0,60.62659356,0.097905947
0,0,,0,0,,,0,60.62659356,0.097905947
0,0.657591742,,0,0,,,0,60.0832054,0
0,1.315183485,,0,0.429773123,,,0,58.06490651,0
0,1.643979356,,0,0,,,0,59.695071,0
0,0,,0,0,,,0,60.31608604,0
0,0,,0,0,,,0,60.23845916,0.097905947
0,0.657591742,,0,0,,,0,58.06490651,0.293717841
0,0.657591742,,0,0,,,0,59.07405595,0
0,0,,0,0,,,0,60.23845916,0.293717841
0,0,,0,0,,,0,57.83202587,0.097905947
0,0.657591742,,0,0.429773123,,,0,55.96898074,0.097905947
0,0,,0,0,,,0,59.695071,0
0,0,,0,0,,,0,59.77269788,0
0,0,,0,0,,,0,59.38456347,0
0,0,,0,0,,,0,61.79099677,0.097905947
0,0,,0,0,,,0,57.75439899,0.489529734
0,0,,0,0,,,0,57.59914523,0
0,1.315183485,,0,0,,,0,56.5123689,0
0,0.657591742,,0,0,,,0,59.53981723,0
0,0,,0,0,,,0,62.10150429,0
0,0,,0,0,,,0,57.90965275,0.097905947
0,0,,0.640161561,0,,,0,57.59914523,0.293717841
0,0,,0,0,,,0,60.16083228,0.097905947
0,0,,0.640161561,0,,,0,60.54896668,0
0.118598619,0,,0.960242341,0,,,0,60.54896668,0
0,0,,0,0,,,0,61.16998172,0.195811894
0,0,,0,0.429773123,,,0,55.96898074,0.097905947
0,0,,0,0,,,0,60.23845916,0
0,0,,0,0,,,0,58.53066779,0
0,0,,0,0,,,0,59.38456347,0
0,1.315183485,,0,0,,,0,57.59914523,0
0,0,,0,0,,,0,61.16998172,0
0,0,,0,0,,,0,61.55811612,0
0,0,,0,0.429773123,,,0,58.53066779,0.195811894
0,0.986387613,,0,0,,,0,60.78184732,0
0,0,,0,0,,,0,63.34353437,0
0,0,,0,0,,,0,60.00557852,0
0,0,,0,0,,,0,61.94625053,0.195811894
0.118598619,0,,0,0.859546246,,,0,60.39371292,0
0.237197238,0,,0,0,,,0,59.22930971,0
0,0.657591742,,0,0,,,0,58.60829467,0.097905947
0,0,,0,0,,,0,58.91880219,0
0,0.657591742,,0,0.429773123,,,0,58.29778715,0
0,0.986387613,,0,0,,,0,55.96898074,0.195811894
0,0.986387613,,0,0,,,0,56.97813018,0
0,0,,0,0,,,0,55.27033881,0
0,0.657591742,,0,0,,,0,60.8594742,0
0,0,,0,0,,,0,57.36626458,0
0,0,,0,0,,,0,58.06490651,0
0,0.657591742,,0,0,,,0,58.68592155,0
0,0,,0,0,,,0,58.68592155,0.195811894
0,0,,0,0,,,0,60.00557852,0
0,0.986387613,,0,0,,,0,58.14253339,0
0,0,,0,0,,,0,58.14253339,0.293717841
0,0,,0,0.429773123,,,0,57.83202587,0
0,0.657591742,,0,0,,,0,54.80457753,0
0,0,,0,0,,,0,58.29778715,0
0,0,,0,0,,,0,59.61744412,0
0,0,,0,0,,,0,60.78184732,0
0,0,,0,0,,,0,56.58999578,0.097905947
0.118598619,0,,0,0,,,0,61.01472796,0
0,1.315183485,,0.640161561,0,,,0,57.59914523,0
0,0,,0,0,,,0,60.93710108,0
0,0.657591742,,0,0,,,0,56.35711514,0.097905947
0,0,,0,0,,,0,62.25675805,0.293717841
0,0.657591742,,0,0,,,0,58.84117531,0.195811894
0,0,,0,0,,,0,57.98727963,0
0,0.657591742,,0,0,,,0,58.60829467,0
0,0,,0,0,,,0,58.22016027,0.097905947
0,0,,0,0,,,0,58.99642907,0
0,0,,0,0,,,0,57.59914523,0
0,0.657591742,,0,0,,,0,60.78184732,0.097905947
0,0,,0,0,,,0,59.85032476,0
0,0.986387613,,0,0,,,0,59.85032476,0.097905947
0,0.657591742,,0,0,,,0,61.55811612,0.195811894
0.118598619,0,,0,0,,,0,60.78184732,0
0,0,,0,0,,,0,60.00557852,0
0,0.657591742,,0,0.429773123,,,0,57.36626458,0
0,0,,0,0,,,0,59.92795164,0.097905947
0,0.986387613,,0,0,,,0,60.70422044,0
0,0,,0.640161561,0,,,0,59.15168283,0
0,0.657591742,,0,0,,,0,60.62659356,0
0,0,,0,0,,,0,58.99642907,0
0,0,,0,0.644659685,,,0,58.91880219,0.097905947
0,0,,0,0,,,0,57.75439899,0
0,0.657591742,,0,0,,,0,61.48048924,0
0,0,,0,0,,,0,59.38456347,0
0,0,,0,0,,,0,60.8594742,0
0,0,,0,0,,,0,54.49407001,0.097905947
0,0,,0.640161561,0,,,0,57.90965275,0
0,0,,0,0,,,0,59.38456347,0
0,0,,0,0,,,0,58.68592155,0
0,0,,0,0,,,0,58.45304091,0
0,0,,0,0,,,0,56.74524954,0.195811894
0,0,,0,0,,,0,58.68592155,0
0,0,,0,0,,,0,60.62659356,0.293717841
0,0,,0,0,,,0,54.41644313,0
0,0,,0,0,,,0,58.37541403,0
0,0,,0,0,,,0,58.76354843,0.097905947
0,0.986387613,,0,0,,,0,60.00557852,0.097905947
0,0,,0.640161561,0,,,0,59.07405595,0.097905947
0,0,,0,0,,,0,59.38456347,0.097905947
0,0,,0,0,,,0,57.2886377,0.097905947
0,0,,0.640161561,0,,,0,60.78184732,0.097905947
0,0,,0,0,,,0,58.99642907,0.097905947
0,0,,0.960242341,0.429773123,,,0,60.0832054,0
0,0,,0,0,,,0,59.07405595,0.195811894
0.118598619,0.986387613,,0,0,,,0,58.29778715,0
0,0.657591742,,0,0,,,0,58.22016027,0
0.118598619,0,,0,0,,,0,58.45304091,0
0,0,,0,0,,,0,59.07405595,0.097905947
0.118598619,0,,0,0,,,0,58.91880219,0
0,0.657591742,,0,0,,,0,58.37541403,0
0,0,,0.640161561,0,,,0,60.62659356,0
0,0,,0,0,,,0,61.2476086,0
0,0,,0,0,,,0,60.8594742,0
0,0,,0,0,,,0,58.99642907,0.097905947
0,1.315183485,,0,0,,,0,60.0832054,0.097905947
0,0,,0,0,,,0,60.16083228,0.195811894
0,0.657591742,,0,0,,,0,60.16083228,0
0,0,,0,0,,,0,61.32523548,0
0,0,,0.640161561,0,,,0,56.9005033,0
0,0,,0.640161561,0,,,0,58.37541403,0.195811894
0,0,,0.640161561,0,,,0,58.37541403,0
0,0,,0.640161561,0,,,0,61.16998172,0.195811894
0,0,,0.640161561,0,,,0,60.93710108,0.097905947
0,0,,0,0,,,0,60.31608604,0
0,0.657591742,,0.640161561,0,,,0,60.0832054,0
0,0,,0,0,,,0,57.59914523,0
0,0,,0,0,,,0,59.85032476,0
0,0,,0,0,,,0,59.92795164,0
0,0,,0,0,,,0,60.00557852,0.097905947
0,0,,0,0,,,0,59.22930971,0
0,0.657591742,,0,0,,,0,58.99642907,0
0,0,,0.640161561,0,,,0,59.30693659,0
0,0,,0,0,,,0,61.16998172,0.097905947
0,0.986387613,,0,0,,,0,59.46219035,0.097905947
0,0,,0,0,,,0,57.67677211,0
0,0,,0,0,,,0,57.90965275,0
0,0,,0,0,,,0,57.98727963,0
0,0,,0,0,,,0,60.70422044,0
0,0,,0,0.644659685,,,0,61.01472796,0
0,0.657591742,,0,0,,,0,55.7361001,0
0,0,,0,0,,,0,60.62659356,0.097905947
0.237197238,0,,0.640161561,0.429773123,,,0,57.90965275,0.097905947
0,0,,0,0,,,0,59.07405595,0.097905947
0,0,,0,0,,,0,57.83202587,0.097905947
0.118598619,0.657591742,,0,0,,,0,59.15168283,0.097905947
0,0.986387613,,0,0,,,0,63.18828061,0
0,0,,0,0,,,0,57.83202587,0
0,0.657591742,,0,0,,,0,59.61744412,0
0,0,,0,0,,,0,59.15168283,0
0,0,,0,0,,,0,57.05575706,0
0,0,,0.640161561,0,,,0,60.0832054,0
0,0.657591742,,0,0,,,0,58.37541403,0
0,0,,0,0,,,0,62.56726557,0
0,0,,0,0,,,0,58.60829467,0
0,0.657591742,,0,0,,,0,58.76354843,0
0,0,,0,0,,,0,59.46219035,0
0,0,,0,0,,,0,60.4713398,0
0,0,,0,0,,,0,60.78184732,0.097905947
0,0,,0,0,,,0,60.16083228,0.195811894
0,0,,0,0,,,0,59.695071,0
0.118598619,0,,0,0,,,0,58.99642907,0
0,0,,0.960242341,0,,,0,58.14253339,0.097905947
0,0.657591742,,0,0,,,0,60.93710108,0
0,0,,0,0,,,0,59.695071,0
0,0.657591742,,0,0,,,0,59.22930971,0.195811894
0,0.657591742,,0.640161561,0,,,0,60.00557852,0
0.118598619,0,,0,0,,,0,59.53981723,0
0,0,,0,0,,,0,60.23845916,0.097905947
0,0,,0,0,,,0,59.38456347,0
0,0.657591742,,0,0,,,0,57.67677211,0.097905947
0,0,,0,0,,,0,57.90965275,0
0,0.657591742,,0,0,,,0,58.29778715,0.195811894
0,0,,0,0,,,0,62.64489245,0
0,0,,0,0,,,0,58.29778715,0
0,0,,0,0,,,0,58.06490651,0
0,0.657591742,,0,0,,,0,61.01472796,0
0,0,,0,0,,,0,61.71336988,0.195811894
0,0,,0.960242341,0,,,0,58.06490651,0.195811894
0,0,,0,0,,,0,59.30693659,0.097905947
0.118598619,0.657591742,,0.640161561,0,,,0,60.31608604,0
0,0,,0,0,,,0,59.22930971,0
0,0,,0,0,,,0,56.58999578,0.097905947
0,0,,0,0,,,0,58.53066779,0.195811894
0,0,,0,0,,,0,59.38456347,0
0,0,,0,0,,,0,63.73166877,0.195811894
0,0,,0,0,,,0,58.37541403,0.293717841
0,0.657591742,,0,0,,,0,59.46219035,0
0,0,,0,0,,,0,60.62659356,0
0,0,,0,0,,,0,57.83202587,0.097905947
0,0,,0,0,,,0,57.59914523,0.097905947
0,0,,0.640161561,0,,,0,61.16998172,0
0,0,,0,0,,,0,59.38456347,0.097905947
0,0.657591742,,0,0,,,0,61.71336988,0
0,0,,0,0,,,0,63.73166877,0.097905947
0.355795857,0,,0,0,,,0,57.59914523,0
0,0,,0,0,,,0,61.09235484,0
0,0.657591742,,0,0,,,0,59.85032476,0
0.118598619,0.986387613,,0,0,,,0,56.66762266,0
0,0,,0,0,,,0,60.70422044,0
0,0,,0,0,,,0,58.68592155,0
0,0,,0,0,,,0,59.46219035,0.293717841
0,0,,0,0,,,0,61.16998172,0.097905947
0.118598619,0,,0,0,,,0,60.54896668,0
0,0.657591742,,0,0,,,0,59.46219035,0
0,0,,0,0,,,0,59.695071,0
0,0,,0.640161561,0,,,0,58.68592155,0
0,0,,0,0,,,0,56.43474202,0
0,0,,0,0,,,0,61.55811612,0
0,0,,0,0,,,0,57.83202587,0.097905947
0,0.657591742,,0,0.429773123,,,0,61.94625053,0
0,0,,0,0,,,0,60.70422044,0
0.118598619,0,,0,0,,,0,58.06490651,0.097905947
0,0.657591742,,0.960242341,0,,,0,57.75439899,0
0,0.657591742,,0,0,,,0,57.21101082,0
0,0.986387613,,0,0.429773123,,,0,60.16083228,0.195811894
0,0,,0,0.429773123,,,0,60.54896668,0
0,0,,0,0,,,0,59.695071,0.293717841
0,0,,0,0,,,0,61.01472796,0.097905947
0,0,,0.640161561,0,,,0,59.46219035,0.097905947
0,0.986387613,,0,0,,,0,61.16998172,0
0,0,,0,0,,,0,60.31608604,0
0.118598619,0,,0,0,,,0,61.09235484,0.195811894
0,0,,0.640161561,0,,,0,59.15168283,0.195811894
0,0,,0.640161561,0,,,0,59.77269788,0
0,0,,0,0,,,0,59.38456347,0.097905947
0,0,,0,0,,,0,60.70422044,0
0,0.657591742,,0,0,,,0,57.67677211,0
0,0,,0,0.429773123,,,0,61.635743,0.195811894
0,0,,0,0,,,0,56.04660762,0
0.118598619,0,,0,0,,,0,58.68592155,0.097905947
0,0,,0,0,,,0,60.8594742,0.097905947
0,0,,0,0,,,0,58.91880219,0
0,0,,0,0,,,0,59.77269788,0.195811894
0,0,,0,0,,,0,60.23845916,0.195811894
0,0,,0,0,,,0,58.45304091,0
0,0,,0,0,,,0,58.14253339,0
0,0,,0,0.429773123,,,0,60.70422044,0.195811894
0,1.315183485,,0,0.429773123,,,0,61.2476086,0
0,0,,0.960242341,0,,,0,55.65847322,0
0,0.657591742,,0,0,,,0,58.76354843,0
0,0.657591742,,0,0,,,0,57.90965275,0.293717841
0,0,,0,0,,,0,60.0832054,0.097905947
0,0,,0,0,,,0,63.42116125,0
0.237197238,0.657591742,,0,0,,,0,55.58084634,0
0,0,,0,0,,,0,59.46219035,0.097905947
0,0.657591742,,0,0,,,0,58.45304091,0.097905947
0,0.657591742,,0,0,,,0,59.30693659,0
0,0,,0,0,,,0,58.84117531,0
0,0,,0,0,,,0,58.91880219,0.195811894
0,0.657591742,,0,0,,,0,63.18828061,0
0,0,,0,0,,,0,56.20186138,0
0,1.315183485,,0,0,,,0,58.99642907,0.097905947
0,0.657591742,,0,0,,,0,59.77269788,0
0,0,,0.640161561,0,,,0,60.93710108,0.097905947
0,0,,0,0,,,0,59.53981723,0
0,0,,0,0,,,0,57.83202587,0
0,0,,0,0,,,0,60.78184732,0
0,0,,0,0,,,0,58.60829467,0.097905947
0,0,,0,0,,,0,59.30693659,0
0,0,,0,0,,,0,63.18828061,0
0,0,,0,0,,,0,60.54896668,0
0,0,,0,0,,,0,55.65847322,0.195811894
0,0,,0,0,,,0,60.62659356,0.195811894
0,0.657591742,,0,0,,,0,60.62659356,0.097905947
0,0,,0,0,,,0,63.11065373,0.097905947
0,0,,0,0,,,0,61.48048924,0
0,0,,0,0,,,0,56.27948826,0
0,0,,0,0,,,0,55.27033881,0
0,0,,0,0,,,0,60.16083228,0.097905947
0,0,,0,0,,,0,60.0832054,0.195811894
0,0.986387613,,0,0,,,0,58.91880219,0.097905947
0,0,,0,0,,,0,61.2476086,0.195811894
0,0,,0,0,,,0,58.99642907,0.097905947
0,0,,0,0,,,0,59.38456347,0
0,0,,0,0,,,0,58.29778715,0
0,0.986387613,,0,0,,,0,60.4713398,0.097905947
0,0.986387613,,0,0,,,0,56.66762266,0.097905947
0,0,,0,0,,,0,59.30693659,0.195811894
0,0,,0,0,,,0,61.32523548,0.097905947
0,0,,0,0,,,0,59.77269788,0
0,0,,0,0,,,0,59.85032476,0.097905947
0,0,,0.640161561,0,,,0,62.41201181,0
0,0,,0,0,,,0,58.84117531,0.097905947
0,0,,0,0,,,0,59.38456347,0
0,0,,0,0.644659685,,,0,58.14253339,0.195811894
0.118598619,0,,0,0,,,0,58.37541403,0
0,0,,0.640161561,0,,,0,57.59914523,0.097905947
0,0,,0.640161561,0,,,0,58.22016027,0
0,0,,0,0,,,0,57.36626458,0.097905947
0,0,,0,0,,,0,61.2476086,0
0.237197238,0,,0,0,,,0,58.53066779,0
0,0.986387613,,0,0,,,0,56.66762266,0.293717841
0.118598619,0,,0,0,,,0,59.30693659,0.195811894
0,0,,0,0,,,0,60.23845916,0
0,0,,0,0,,,0,58.99642907,0.097905947
0,0,,0,0.429773123,,,0,61.40286236,0.097905947
0,0,,0,0,,,0,57.75439899,0
0,0,,0.960242341,0,,,0,57.67677211,0
0,0,,0.640161561,0,,,0,57.2886377,0
0,0,,0.640161561,0,,,0,60.8594742,0
0,0,,0,0,,,0,58.84117531,0
0,0,,0,0,,,0,58.14253339,0
0,0.986387613,,0,0,,,0,58.37541403,0
0,0,,0,0,,,0,61.32523548,0
0,0,,0,0,,,0,53.25203993,0
0.118598619,0,,0,0,,,0,61.40286236,0
0,0,,0,0,,,0,61.16998172,0.097905947
0,0,,0,0,,,0,61.01472796,0
0,0,,0,0.429773123,,,0,58.53066779,0
0,0,,0,0.429773123,,,0,58.29778715,0.097905947
0,0,,0,0,,,0,59.30693659,0
0,0,,0.640161561,0.429773123,,,0,59.15168283,0.097905947
0,0,,0,0,,,0,57.21101082,0.097905947
0,0,,0,0,,,0,58.91880219,0
0,0.657591742,,0,0,,,0,61.40286236,0
0,0,,0,0,,,0,59.695071,0
0,0,,0,0,,,0,59.22930971,0
0.118598619,0,,0.640161561,0,,,0,62.95539997,0
0,0,,0,0,,,0,58.76354843,0
0,0.657591742,,0,0,,,0,63.42116125,0
0,0,,0.640161561,0,,,0,59.07405595,0.293717841
0,0,,0,0,,,0,58.84117531,0
0,0.657591742,,0,0,,,0,61.2476086,0.097905947
0,0,,0,0,,,0,60.8594742,0
0,0,,0,0,,,0,60.0832054,0.293717841
0,0,,0,0,,,0,58.99642907,0.097905947
0,0,,0,0,,,0,62.64489245,0.097905947
0,0,,0,0,,,0,59.77269788,0
0,0,,0,0,,,0,58.45304091,0.097905947
0,0,,0,0,,,0,58.22016027,0
0,0,,0.640161561,0,,,0,58.68592155,0
0,0,,0,0,,,0,62.56726557,0
0,0.657591742,,0,0,,,0,61.32523548,0
0,0,,0,0,,,0,61.16998172,0.489529734
0,0,,0,0,,,0,60.93710108,0
0,0.657591742,,0,0,,,0,57.98727963,0
0,0,,0,0,,,0,59.77269788,0
0,0.657591742,,0,0,,,0,59.92795164,0
0,0,,0,0,,,0,58.45304091,0
0,0,,0,0,,,0,58.68592155,0
0,0,,0,0,,,0,59.30693659,0
0,0,,0,0,,,0,62.64489245,0.097905947
0,0.657591742,,0,0,,,0,55.89135386,0
0,0,,0,0,,,0,59.695071,0
0,0.657591742,,0,0,,,0,56.66762266,0
0,0,,0,0,,,0,60.16083228,0.097905947
0,0,,0,0,,,0,57.98727963,0
0,0,,0,0,,,0,56.43474202,0.097905947
0,0,,0,0,,,0,59.15168283,0
0,0.986387613,,0,0,,,0,57.44389147,0
0,0.657591742,,0,0,,,0,60.62659356,0
0,0,,0,0,,,0,56.82287642,0
0,0,,0,0,,,0,57.67677211,0
0,0,,0,0,,,0,59.15168283,0
0,0,,0,0,,,0,58.60829467,0
0,0,,0.640161561,0,,,0,58.29778715,0.097905947
0,0,,0,0,,,0,62.17913117,0.195811894
0,0.657591742,,0,0,,,0,60.16083228,0
0,0.657591742,,0,0,,,0,60.78184732,0
0,0,,0,0.429773123,,,0,58.84117531,0.097905947
0,0.657591742,,0,0,,,0,56.27948826,0.097905947
0,0,,0,0,,,0,59.22930971,0
0,0,,0,0,,,0,58.22016027,0.097905947
0,0,,0.640161561,0,,,0,62.25675805,0.195811894
0,0,,0,0,,,0,57.2886377,0
0,0,,0,0,,,0,56.97813018,0.097905947
0,1.315183485,,0,0,,,0,61.01472796,0
0,0,,0,0,,,0,57.98727963,0
0,0,,0,0,,,0,60.0832054,0.097905947
0,0.657591742,,0,0,,,0,58.99642907,0
0,0,,0,0,,,0,60.23845916,0.097905947
0,0,,0,0.644659685,,,0,61.2476086,0.097905947
0,0.657591742,,0,0,,,0,57.52151835,0
0,0,,0,0,,,0,59.92795164,0.195811894
0,0,,0,0,,,0,63.73166877,0
0,0.657591742,,0,0,,,0,57.52151835,0.097905947
0,0.657591742,,0,0,,,0,60.31608604,0.097905947
0,0,,0,0,,,0,61.40286236,0.097905947
0,0.657591742,,0,0,,,0,58.68592155,0
0,0.657591742,,0,0,,,0,59.15168283,0
0,0.657591742,,0,0,,,0,57.67677211,0
0.118598619,0,,0,0,,,0,61.40286236,0.195811894
0,0,,0,0.429773123,,,0,59.38456347,0.097905947
0,0,,0,0,,,0,57.83202587,0
0,0,,0,0,,,0,57.2886377,0.097905947
0,0,,0.640161561,0,,,0,59.46219035,0.097905947
0,0,,0,0,,,0,62.17913117,0.293717841
0,0,,0.640161561,0,,,0,58.06490651,0
0,0.657591742,,0,0,,,0,59.07405595,0.195811894
0,1.315183485,,0.640161561,0,,,0,61.16998172,0
0,0,,0,0,,,0,60.0832054,0.097905947
0,0,,0,0.429773123,,,0,60.62659356,0.097905947
0,0.657591742,,0,0,,,0,59.92795164,0.195811894
0,0,,0,0,,,0,63.65404189,0.293717841
0,0,,0,0,,,0,59.15168283,0.195811894
0,0.657591742,,0,0,,,0,61.71336988,0.097905947
0,0,,0,0,,,0,62.02387741,0
0,0,,0.640161561,0,,,0,59.85032476,0.391623787
0,0,,0,0,,,0,60.23845916,0
0,0,,0,0,,,0,62.10150429,0.195811894
0.118598619,0,,0,0,,,0,62.17913117,0
0,0,,0,0,,,0,53.64017433,0
0,0.657591742,,0,0,,,0,60.93710108,0
0,1.315183485,,0,0,,,0,59.07405595,0
0,0,,0,0,,,0,57.90965275,0
0.237197238,0,,0,0,,,0,55.3479657,0
0,0,,0,0,,,0,59.92795164,0
0,0,,0,0,,,0,60.00557852,0
0,0,,0,0.429773123,,,0,60.8594742,0
0,0,,0,0.429773123,,,0,58.76354843,0
0,0,,0,0,,,0,59.695071,0.293717841
0,0,,0,0,,,0,58.37541403,0
0,0,,0,0,,,0,58.29778715,0.097905947
0,0,,0,0,,,0,63.42116125,0.097905947
0,0,,0,0,,,0,63.11065373,0.293717841
0,0,,0,0,,,0,60.31608604,0
0,0,,0,0,,,0,59.46219035,0.293717841
0,0,,1.280323121,0,,,0,62.48963869,0.097905947
0,0,,0.640161561,0,,,0,62.56726557,0
0.118598619,0,,0,0,,,0,57.90965275,0
0,0.657591742,,0,0,,,0,58.06490651,0
0,0,,0,0,,,0,60.00557852,0
0,0,,0.960242341,0,,,0,59.07405595,0
0,0,,0,0,,,0,60.54896668,0
0,0,,0,0,,,0,62.10150429,0.097905947
0,0,,0,0,,,0,59.22930971,0
0,0,,0,0,,,0,57.83202587,0
0,0,,0,0,,,0,60.93710108,0
0,0,,0.640161561,0,,,0,59.92795164,0
0.237197238,0,,0,0,,,0,59.85032476,0.097905947
0,0,,0,0,,,0,60.54896668,0
0,0.657591742,,0,0,,,0,60.70422044,0
0,0.657591742,,0,0,,,0,62.41201181,0
0.118598619,0,,0,0,,,0,59.695071,0.097905947
0,0,,0.640161561,0,,,0,58.06490651,0
0,1.315183485,,0,0,,,0,60.16083228,0.391623787
0.118598619,0.657591742,,0,0,,,0,59.46219035,0.097905947
0,0,,0,0.429773123,,,0,57.21101082,0.195811894
0.237197238,0,,0.640161561,0,,,0,56.27948826,0
0,0.657591742,,0,0,,,0,58.99642907,0
0,0,,0,0,,,0,56.97813018,0.097905947
0,0,,0,0,,,0,53.95068185,0
0,0,,0,0,,,0,59.61744412,0
0,1.315183485,,0,0,,,0,58.29778715,0.195811894
0,0,,0,0,,,0,59.46219035,0.097905947
0,0,,0,0,,,0,57.90965275,0
0,0,,0,0,,,0,61.16998172,0
0,0,,0,0,,,0,59.46219035,0
0,0,,0,0,,,0,58.84117531,0
0,0.657591742,,0,0,,,0,63.65404189,0
0,0.657591742,,0,0,,,0,57.75439899,0.097905947
0,0,,0.640161561,0,,,0,58.84117531,0.097905947
0,0,,0,0,,,0,60.0832054,0.097905947
0,0,,0,0,,,0,60.8594742,0.097905947
0,0,,0,0,,,0,61.2476086,0
0,0.657591742,,0.640161561,0,,,0,57.52151835,0
0,0.657591742,,0,0,,,0,57.52151835,0.195811894
0,0.657591742,,0,0,,,0,60.00557852,0
0,0,,0,0,,,0,62.95539997,0.097905947
0,0,,0,0,,,0,57.98727963,0.097905947
0,0,,0,0,,,0,57.67677211,0.097905947
0,0,,0,0,,,0,57.36626458,0.097905947
0,0,,0,0,,,0,58.84117531,0.097905947
0,0,,0,0,,,0.938449767,58.68592155,0.097905947
0,0,,0,0,,,0,57.67677211,0.097905947
0.118598619,0.657591742,,0,0,,,0,60.0832054,0
0,0,,0,0,,,0,58.76354843,0
0,0,,0,0,,,0,61.2476086,0
0,0,,0,0,,,0,55.50321946,0
0,0.986387613,,0,0,,,0,61.01472796,0.097905947
0.118598619,0,,0,0,,,0,55.58084634,0
0,0,,0,0,,,0,58.37541403,0.195811894
0,0,,0,0,,,0,62.17913117,0.293717841
0,0,,0.960242341,0,,,0,58.45304091,0
0,0,,0,0,,,0,54.80457753,0
0.118598619,0,,0,0,,,0,60.78184732,0
0,0.657591742,,0,0,,,0,60.54896668,0
0,0,,0,0,,,0,58.76354843,0
0,0,,0.960242341,0.429773123,,,0,61.09235484,0
0,0,,0,0,,,0,57.75439899,0
0,0,,0,0,,,0,60.0832054,0
0,0,,0,0,,,0,60.23845916,0.097905947
0.118598619,0,,0.640161561,0,,,0,58.29778715,0
0,0,,0.640161561,0,,,0,59.46219035,0
0,0,,0,0,,,0,62.25675805,0.097905947
0,0,,0,0.429773123,,,0,57.52151835,0.097905947
0,0,,0,0,,,0,61.94625053,0
0,0,,0,0,,,0,55.96898074,0
0,0,,0,0,,,0,57.21101082,0.097905947
0,0,,0,0,,,0,59.695071,0.195811894
0,0,,0,0,,,0,60.00557852,0.097905947
0,0,,0,0,,,0,60.16083228,0.391623787
0,0,,0.960242341,0,,,0,55.81372698,0.195811894
0,0,,0,0,,,0,60.93710108,0
0,0.657591742,,0,0,,,0,59.92795164,0
0,0.657591742,,0.640161561,0,,,0,59.61744412,0
0,0.657591742,,0,0,,,0,57.98727963,0
0,0.986387613,,0,0,,,0,60.8594742,0.195811894
0,0,,0,0,,,0,58.60829467,0
0,0.657591742,,0,0,,,0,58.45304091,0
0,0,,0,0,,,0,59.30693659,0.097905947
0,0,,0,0,,,0,60.16083228,0.293717841
0,0,,0,0,,,0,57.44389147,0
0,0,,0.640161561,0.429773123,,,0,58.22016027,0
0,0,,0,0,,,0,57.98727963,0
0,0,,0,0,,,0,59.61744412,0.097905947
0,0,,0,0,,,0,57.90965275,0.097905947
0,0.657591742,,0,0,,,0,57.98727963,0
0,0.657591742,,0,0.429773123,,,0,58.60829467,0.097905947
0,0,,0,0,,,0,62.56726557,0
0,0.657591742,,0,0,,,0,57.59914523,0
0,0,,0,0,,,0,60.8594742,0.293717841
